DistrictID,DistrictName,Total,FireWood,CropResidue,CowdungCake,Coal,Kerosene,LPG,Electricity,Biogas,Other,NoCooking,pctFireWood,pctbiomass, pop ,category,TotalRural,RFireWood,RCropResidue,RCowdungCake,RCoal,RKerosene,RLPG,RElectricity,RBiogas,ROther,RNoCooking,pctRFireWood,pctbiomass,pctbiomass,category,TotalUrban,UFireWood,UCropResidue,UCowdungCake,UCoal,UKerosene,ULPG,UElectricity,UBiogas,UOther,UNoCooking,pctUFireWood,pctbiomass,category
15963, Malappuram ,774595,621279,"6,369",405,367,"1,411","139,994",371,"2,926",297,"1,176",80.21,80," 3,872,975 ",Total,437511,366587,"3,875",275,212,601,"63,685",193,"1,374",113,596,83.79,84.81,84.00,Rural,337084,254692,"2,494",130,155,810,"76,309",178,"1,552",184,580,75.56,76.44,Urban
15964, Palakkad ,628287,436762,"5,428",433,374,"2,610","178,386",305,"2,619",154,"1,216",69.52,69," 3,141,435 ",Total,476318,366691,"4,573",341,278,"1,277","99,934",232,"1,952",115,925,76.98,78.10,78.00,Rural,151969,70071,855,92,96,"1,333","78,452",73,667,39,291,46.11,46.82,Urban
15965, Pattanamtitta ,319968,184593,"2,814",259,142,683,"128,889",82,"1,417",72,"1,017",57.69,57," 1,599,840 ",Total,285389,171464,"2,617",248,124,616,"108,069",74,"1,225",63,889,60.08,61.15,61.00,Rural,34579,13129,197,11,18,67,"20,820",8,192,9,128,37.97,38.65,Urban
15966, Thiruvananthapuram ,828774,463087,"7,040",563,573,"3,465","343,590",254,"5,812",362,"4,028",55.88,55," 4,143,870 ",Total,390607,282215,"4,217",340,201,685,"98,000",110,"2,773",74,"1,992",72.25,73.49,73.00,Rural,438167,180872,"2,823",223,372,"2,780","245,590",144,"3,039",288,"2,036",41.28,42.13,Urban
15967, Thrissur ,743830,390744,"4,353",257,261,"2,276","338,350",295,"5,494",278,"1,522",52.53,52," 3,719,150 ",Total,246928,155013,"1,722",102,80,499,"86,659",88,"2,055",168,542,62.78,63.62,63.00,Rural,496902,235731,"2,631",155,181,"1,777","251,691",207,"3,439",110,980,47.44,48.06,Urban
15968, Wayanad ,185403,157269,"1,509",146,51,584,"23,028",113,"2,105",64,534,84.83,84," 927,015 ",Total,178686,153678,"1,467",142,48,548,"20,027",106,"2,091",64,515,86.00,86.97,86.00,Rural,6717,3591,42,4,3,36,"3,001",7,14,0,19,53.46,54.19,Urban
15906, Bokaro ,391438,128242,"11,099","13,287","160,607","1,110","67,157","8,203",99,940,694,32.76,32," 1,957,190 ",Total,204021,116116,"6,762","9,574","66,894",111,"2,677",981,19,677,210,56.91,98.04,98.00,Rural,187417,12126,"4,337","3,713","93,713",999,"64,480","7,222",80,263,484,6.47,60.91,Urban
15909, Dhanbad ,499179,99147,"6,178","7,940","293,542","1,151","83,995","4,063",410,"1,633","1,120",19.86,19," 2,495,895 ",Total,207157,90549,"2,971","3,653","100,196",248,"7,747",553,68,913,259,43.71,95.72,95.00,Rural,292022,8598,"3,207","4,287","193,346",903,"76,248","3,510",342,720,861,2.94,71.97,Urban
15910, Dumka ,272925,223022,"12,871","15,980","6,550",480,"11,836",102,267,"1,538",279,81.72,81," 1,364,625 ",Total,255926,216688,"12,574","15,465","4,664",326,"4,091",99,253,"1,521",245,84.67,98.04,98.00,Rural,16999,6334,297,515,"1,886",154,"7,745",3,14,17,34,37.26,53.23,Urban
15911, Garhwa ,254710,216111,"8,929","20,451","1,570",227,"6,798",22,144,304,154,84.85,84," 1,273,550 ",Total,241497,209189,"8,706","19,962",289,137,"2,612",22,143,300,137,86.62,98.74,98.00,Rural,13213,6922,223,489,"1,281",90,"4,186",0,1,4,17,52.39,67.50,Urban
15912, Giridih ,391448,206215,"13,916","60,045","85,031",307,"16,909",85,916,"7,596",428,52.68,52," 1,957,240 ",Total,356247,204467,"13,421","59,326","64,255",244,"5,758",74,835,"7,480",387,57.39,97.95,97.00,Rural,35201,1748,495,719,"20,776",63,"11,151",11,81,116,41,4.97,67.77,Urban
15913, Godda ,251018,88423,"24,309","75,499","51,405",481,"7,421",67,298,"2,877",238,35.23,35," 1,255,090 ",Total,239500,87515,"24,110","75,011","45,411",466,"3,582",62,297,"2,864",182,36.54,98.08,98.00,Rural,11518,908,199,488,"5,994",15,"3,839",5,1,13,56,7.88,66.00,Urban
15914, Gumla ,188849,172123,"5,935",585,268,182,"9,108",85,29,384,150,91.14,91," 944,245 ",Total,176770,166100,"5,861",573,89,85,"3,466",80,16,376,124,93.96,97.87,97.00,Rural,12079,6023,74,12,179,97,"5,642",5,13,8,26,49.86,52.12,Urban
15915, Hazaribag ,301227,171783,"4,453","19,207","80,204",348,"23,057",408,423,"1,031",313,57.03,57," 1,506,135 ",Total,252871,167377,"3,966","17,519","57,223",234,"4,753",228,364,980,227,66.19,97.70,97.00,Rural,48356,4406,487,"1,688","22,981",114,"18,304",180,59,51,86,9.11,61.24,Urban
15916, Jamtara ,150103,78270,"4,302","23,937","35,953",125,"5,564",49,587,"1,093",223,52.14,52," 750,515 ",Total,135540,76751,"4,214","23,269","28,478",66,976,42,482,"1,079",183,56.63,98.71,98.00,Rural,14563,1519,88,668,"7,475",59,"4,588",7,105,14,40,10.43,67.05,Urban
15917, Koderma ,114060,81120,"2,176","11,298","6,670",209,"11,810",26,41,596,114,71.12,71," 570,300 ",Total,90207,70849,"1,932","10,641","3,509",71,"2,578",10,23,524,70,78.54,96.95,96.00,Rural,23853,10271,244,657,"3,161",138,"9,232",16,18,72,44,43.06,60.39,Urban
15918, Latehar ,132685,113603,"1,732",795,"14,023",166,"2,177",74,8,30,77,85.62,85," 663,425 ",Total,122902,110760,"1,623",655,"8,915",70,748,41,7,18,65,90.12,99.24,99.00,Rural,9783,2843,109,140,"5,108",96,"1,429",33,1,12,12,29.06,83.94,Urban
15919, Lohardaga ,91302,72716,"7,668",749,504,38,"8,016",13,20,"1,506",72,79.64,79," 456,510 ",Total,80295,68239,"7,573",708,45,18,"2,131",11,8,"1,502",60,84.99,97.23,97.00,Rural,11007,4477,95,41,459,20,"5,885",2,12,4,12,40.67,46.12,Urban
15920, Pakur ,180578,78200,"28,494","26,129","39,913",320,"5,316",40,37,"1,931",198,43.31,43," 902,890 ",Total,167362,77092,"28,299","25,646","32,138",237,"1,849",33,30,"1,871",167,46.06,98.62,98.00,Rural,13216,1108,195,483,"7,775",83,"3,467",7,7,60,31,8.38,72.80,Urban
15921, Palamu ,355515,271109,"15,490","41,620","7,822",598,"17,270",234,271,611,490,76.26,76," 1,777,575 ",Total,316135,254982,"14,412","39,604","2,210",346,"3,262",197,212,579,331,80.66,98.62,98.00,Rural,39380,16127,"1,078","2,016","5,612",252,"14,008",37,59,32,159,40.95,63.14,Urban
15924, Ranchi ,556789,287550,"26,871","12,242","59,275","2,103","164,237",677,908,"2,203",723,51.64,51," 2,783,945 ",Total,322679,256256,"23,927","9,168","13,306",391,"16,841",323,249,"1,875",343,79.42,94.38,94.00,Rural,234110,31294,"2,944","3,074","45,969","1,712","147,396",354,659,328,380,13.37,35.71,Urban
15925, Sahibganj ,224517,134628,"40,068","17,711","17,624",322,"11,545",34,68,"2,266",251,59.96,59," 1,122,585 ",Total,193809,122405,"38,559","16,720","10,536",147,"2,985",29,54,"2,202",172,63.16,98.25,98.00,Rural,30708,12223,"1,509",991,"7,088",175,"8,560",5,14,64,79,39.80,71.24,Urban
15926, Saraikela Kharsawan ,217994,146585,"4,525","2,487","33,802",873,"26,118",205,188,"3,017",194,67.24,67," 1,089,970 ",Total,165883,141282,"4,067","1,370","12,727",218,"5,049",149,53,864,104,85.17,96.64,96.00,Rural,52111,5303,458,"1,117","21,075",655,"21,069",56,135,"2,153",90,10.18,57.77,Urban
15927, Simdega ,116606,111444,"1,104",217,27,149,"3,472",29,9,10,145,95.57,95," 583,030 ",Total,108683,106314,996,185,15,83,940,22,8,9,111,97.82,98.93,98.00,Rural,7923,5130,108,32,12,66,"2,532",7,1,1,34,64.75,66.68,Urban
15893, Bagdam ,99219,55413,"7,150","18,266",43,621,"15,118",333,"1,199",971,105,55.85,55," 496,095 ",Total,86083,51035,"6,379","17,339",36,351,"8,817",154,942,951,79,59.29,87.98,87.00,Rural,13136,4378,771,927,7,270,"6,301",179,257,20,26,33.33,46.46,Urban
15895, Doda ,54206,48502,885,156,13,317,"3,982",47,251,31,22,89.48,89," 271,030 ",Total,52261,48107,876,153,13,271,"2,492",47,251,30,21,92.05,94.10,94.00,Rural,1945,395,9,3,0,46,"1,490",0,0,1,1,20.31,20.98,Urban
15896, Jammu ,302016,78030,"3,236","16,395",201,"4,104","1,97,168",271,"1,275",141,"1,195",25.84,25," 1,510,080 ",Total,155851,64216,"2,188","15,348",132,789,"71,298",55,"1,013",105,707,41.20,52.61,52.00,Rural,146165,13814,"1,048","1,047",69,"3,315","1,25,870",216,262,36,488,9.45,10.96,Urban
15897, Kargil ,18212,12569,143,"1,632",3,152,"3,285",2,37,376,13,69.01,69," 91,060 ",Total,15442,11706,136,"1,628",3,49,"1,500",2,34,376,8,75.81,89.68,89.00,Rural,2770,863,7,4,0,103,"1,785",0,3,0,5,31.16,31.55,Urban
15898, Kathua ,117836,82158,"1,173",189,58,903,"32,772",114,172,20,277,69.72,69," 589,180 ",Total,100283,77861,"1,034",167,46,351,"20,437",22,122,16,227,77.64,78.90,78.00,Rural,17553,4297,139,22,12,552,"12,335",92,50,4,50,24.48,25.49,Urban
15900, Ladakh (Leh) ,20777,4685,71,"1,934",11,247,"13,645",5,135,1,43,22.55,22," 103,885 ",Total,14590,4577,62,"1,908",11,163,"7,701",5,132,0,31,31.37,44.95,44.00,Rural,6187,108,9,26,0,84,"5,944",0,3,1,12,1.75,2.33,Urban
15901, Pulwama ,41947,29434,"1,242","6,852",11,92,"3,727",13,522,13,41,70.17,70," 209,735 ",Total,39486,29119,"1,241","6,844",11,70,"1,968",13,175,13,32,73.75,94.28,94.00,Rural,2461,315,1,8,0,22,"1,759",0,347,0,9,12.80,13.17,Urban
15902, Punch ,88878,69253,"4,798",624,61,379,"13,160",36,455,28,84,77.92,77," 444,390 ",Total,81670,67924,"4,709",611,58,199,"7,638",36,403,26,66,83.17,89.79,89.00,Rural,7208,1329,89,13,3,180,"5,522",0,52,2,18,18.44,19.92,Urban
15903, Rajauri ,124000,94857,"3,533",310,62,340,"23,946",51,723,29,149,76.50,76," 620,000 ",Total,117183,94318,"3,477",306,60,173,"17,921",44,714,29,141,80.49,83.79,83.00,Rural,6817,539,56,4,2,167,"6,025",7,9,0,8,7.91,8.82,Urban
15904, Srinagar ,167448,10039,902,"1,257",48,"8,356","1,38,119","4,186","3,982",83,476,6.00,5," 837,240 ",Total,2690,1138,38,74,2,54,"1,289",81,12,0,2,42.30,46.54,46.00,Rural,164758,8901,864,"1,183",46,"8,302","1,36,830","4,105","3,970",83,474,5.40,6.72,Urban
15905, Udhampur ,93562,71820,708,219,22,367,"20,008",28,187,21,182,76.76,76," 467,810 ",Total,77104,69099,626,198,20,78,"6,829",16,131,5,102,89.62,90.72,90.00,Rural,16458,2721,82,21,2,289,"13,179",12,56,16,80,16.53,17.27,Urban
16288, Bankura ,756438,423865,"88,471","43,404","102,340","1,001","45,126",650,"4,111","45,838","1,632",56.03,56," 3,782,190 ",Total,691417,410745,"87,220","42,492","79,260",615,"20,840",616,"3,967","44,306","1,356",59.41,96.04,96.00,Rural,65021,13120,"1,251",912,"23,080",386,"24,286",34,144,"1,532",276,20.18,61.36,Urban
16289, Barddhaman ,1705506,338834,"300,314","290,892","431,510","7,027","292,585","2,787","4,277","32,635","4,645",19.87,19," 8,527,530 ",Total,1064226,273647,"289,840","275,241","137,485","1,764","56,196",862,"2,379","24,746","2,066",25.71,94.06,94.00,Rural,641280,65187,"10,474","15,651","294,025","5,263","236,389","1,925","1,898","7,889","2,579",10.17,61.32,Urban
16290, Birbhum ,812954,158329,"215,058","268,199","81,803","1,944","57,010",380,"3,395","25,139","1,697",19.48,19," 4,064,770 ",Total,711236,140364,"209,970","258,425","50,789","1,150","21,483",336,"3,215","24,168","1,336",19.74,96.13,96.00,Rural,101718,17965,"5,088","9,774","31,014",794,"35,527",44,180,971,361,17.66,63.72,Urban
16291, Dakshin Dinajpur ,396221,88875,"211,770","37,714","4,262",614,"37,186",123,329,"14,691",657,22.43,22," 1,981,105 ",Total,338680,69544,"208,659","35,366",997,195,"8,795",96,211,"14,375",442,20.53,97.12,97.00,Rural,57541,19331,"3,111","2,348","3,265",419,"28,391",27,118,316,215,33.60,49.31,Urban
16292, Darjiling ,382289,203044,"15,252","6,512","2,963","7,559","141,897",315,473,"3,242","1,032",53.11,53," 1,911,445 ",Total,234411,169457,"13,496","5,831",388,"2,002","39,485",278,240,"2,783",451,72.29,81.89,81.00,Rural,147878,33587,"1,756",681,"2,575","5,557","102,412",37,233,459,581,22.71,26.41,Urban
16294, Haora ,1029114,315933,"130,533","39,854","157,658","38,144","325,053",328,"3,824","14,221","3,566",30.70,30," 5,145,570 ",Total,388459,180165,"106,756","29,364","26,422","1,367","32,512",114,674,"10,300",785,46.38,90.87,90.00,Rural,640655,135768,"23,777","10,490","131,236","36,777","292,541",214,"3,150","3,921","2,781",21.19,47.64,Urban
16295, Hugli ,1269438,398358,"240,029","83,462","176,592","16,864","319,815","1,347","5,646","21,661","5,664",31.38,31," 6,347,190 ",Total,777386,330955,"231,222","71,520","47,315","2,002","71,250",857,"2,506","17,050","2,709",42.57,89.80,89.00,Rural,492052,67403,"8,807","11,942","129,277","14,862","248,565",490,"3,140","4,611","2,955",13.70,45.13,Urban
16296, Jalpaiguri ,861401,557316,"120,732","18,579","2,170","7,892","138,522",444,"1,661","11,934","2,151",64.70,64," 4,307,005 ",Total,620432,451594,"112,467","16,096",493,"1,468","25,486",325,558,"10,701","1,244",72.79,95.31,95.00,Rural,240969,105722,"8,265","2,483","1,677","6,424","113,036",119,"1,103","1,233",907,43.87,49.54,Urban
16297, Koch Bihar ,673931,438461,"153,119","13,353",486,"2,344","49,914",246,441,"14,412","1,155",65.06,65," 3,369,655 ",Total,604602,411121,"150,920","13,002",254,796,"13,161",225,235,"13,961",927,68.00,97.46,97.00,Rural,69329,27340,"2,199",351,232,"1,548","36,753",21,206,451,228,39.44,44.10,Urban
16298, Kolkata ,964183,47349,"5,484","3,209","36,124","232,818","623,579",735,"6,240","1,866","6,779",4.91,4," 4,820,915 ",Total,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,Rural,964183,47349,"5,484","3,209","36,124","232,818","623,579",735,"6,240","1,866","6,779",4.91,9.75,Urban
16299, Maldah ,838938,188043,"406,509","105,387","11,897","1,044","54,213","1,028","1,232","67,852","1,733",22.41,22," 4,194,690 ",Total,729770,150367,"394,070","98,851","3,452",506,"16,692",408,720,"63,417","1,287",20.60,97.31,97.00,Rural,109168,37676,"12,439","6,536","8,445",538,"37,521",620,512,"4,435",446,34.51,63.69,Urban
16300, Murshidabad ,1561892,248368,"776,788","286,805","100,154","2,410","92,742","1,226","1,818","48,912","2,669",15.90,15," 7,809,460 ",Total,1282692,169272,"737,756","269,364","29,431","1,321","29,509",770,"1,357","41,964","1,948",13.20,97.28,97.00,Rural,279200,79096,"39,032","17,441","70,723","1,089","63,233",456,461,"6,948",721,28.33,76.38,Urban
16301, Nadia ,1231856,417079,"476,613","63,409","64,624","4,386","168,314",760,"2,539","31,121","3,011",33.86,33," 6,159,280 ",Total,879934,297324,"455,759","49,344","8,085","1,065","38,571",435,"1,597","26,046","1,708",33.79,95.07,95.00,Rural,351922,119755,"20,854","14,065","56,539","3,321","129,743",325,942,"5,075","1,303",34.03,61.46,Urban
16303, Puruliya ,2283567,782543,"261,512","83,106","257,160","61,578","791,267","2,050","8,236","27,082","9,033",34.27,34," 11,417,835 ",Total,988219,589087,"242,374","64,923","14,316","2,575","46,970",954,"1,507","23,090","2,423",59.61,94.49,94.00,Rural,1295348,193456,"19,138","18,183","242,844","59,003","744,297","1,096","6,729","3,992","6,610",14.93,36.87,Urban
16293, East Midnapore ,1099545,257414,"491,897","223,470","7,012","2,315","55,834","1,211","1,866","55,605","2,921",23.41,23," 5,497,725 ",Total,978844,211967,"477,333","210,762","2,481",956,"19,290",737,"1,174","51,864","2,280",21.65,97.50,97.00,Rural,120701,45447,"14,564","12,708","4,531","1,359","36,544",474,692,"3,741",641,37.65,67.10,Urban
15715, Adilabad ,651770,429205,"11,712","1,988","2,676","5,415","194,954",390,"2,899","1,009","1,522",65.85,65," 3,258,850 ",Total,473949,378942,"9,654","1,631",541,"1,506","78,126",247,"1,985",292,"1,025",79.95,82.51,82.00,Rural,177821,50263,"2,058",357,"2,135","3,909","116,828",143,914,717,497,28.27,31.23,Urban
15716, Anantapur ,961165,691115,"9,918",929,"1,182","25,152","223,016",384,"5,707",824,"2,938",71.90,71," 4,805,825 ",Total,698439,598605,"7,777",726,979,"5,305","78,811",272,"3,421",555,"1,988",85.71,87.14,87.00,Rural,262726,92510,"2,141",203,203,"19,847","144,205",112,"2,286",269,950,35.21,36.28,Urban
15717, Chittoor ,1022116,636971,"10,391","1,107",959,"34,890","324,406",548,"8,273",640,"3,931",62.32,62," 5,110,580 ",Total,727635,575628,"8,204",774,729,"6,897","125,159",293,"7,135",397,"2,419",79.11,80.50,80.00,Rural,294481,61343,"2,187",333,230,"27,993","199,247",255,"1,138",243,"1,512",20.83,21.85,Urban
15719, East Godavari ,1407410,809378,"24,425","32,027","19,951","26,170","479,914",587,"9,018","1,622","4,318",57.51,57," 7,037,050 ",Total,1063044,737755,"19,881","29,287","5,094","7,818","254,012",372,"4,828",964,"3,033",69.40,74.60,74.00,Rural,344366,71623,"4,544","2,740","14,857","18,352","225,902",215,"4,190",658,"1,285",20.80,27.42,Urban
15720, Guntur ,1287831,566524,"20,954","4,615","1,941","31,411","648,568",392,"7,460","1,292","4,674",43.99,43," 6,439,155 ",Total,877109,482978,"17,114","3,805","1,247","7,912","355,267",248,"4,740",648,"3,150",55.06,57.67,57.00,Rural,410722,83546,"3,840",810,694,"23,499","293,301",144,"2,720",644,"1,524",20.34,21.80,Urban
15721, Hyderabad ,881512,32523,"3,591","1,247","1,008","244,310","581,509","1,217","10,448","1,908","3,751",3.69,3," 4,407,560 ",Total,0,0,0,0,0,0,0,0,0,0,0,#DIV/0!,#DIV/0!,#DIV/0!,Rural,881512,32523,"3,591","1,247","1,008","244,310","581,509","1,217","10,448","1,908","3,751",3.69,4.57,Urban
15722, Karimnagar ,980739,583083,"11,051","1,253","5,103","27,006","344,667",731,"4,828",921,"2,096",59.45,59," 4,903,695 ",Total,746956,536710,"9,326",992,"1,909","8,034","183,744",215,"3,929",526,"1,571",71.85,73.56,73.00,Rural,233783,46373,"1,725",261,"3,194","18,972","160,923",516,899,395,525,19.84,22.22,Urban
15723, Khammam ,747586,482183,"9,814","1,693","2,854","11,156","219,710",601,"15,698",707,"3,170",64.50,64," 3,737,930 ",Total,578490,438695,"7,379","1,373","1,357","2,854","109,226",269,"14,773",539,"2,025",75.83,77.68,77.00,Rural,169096,43488,"2,435",320,"1,497","8,302","110,484",332,925,168,"1,145",25.72,28.33,Urban
15724, Krishna ,1227257,502861,"12,889","13,663","2,101","43,746","632,890",504,"11,714","1,359","5,530",40.97,40," 6,136,285 ",Total,754361,439997,"9,483","12,479","1,390","10,431","269,636",248,"6,792",466,"3,439",58.33,61.48,61.00,Rural,472896,62864,"3,406","1,184",711,"33,315","363,254",256,"4,922",893,"2,091",13.29,14.60,Urban
15725, Kurnool ,877182,628517,"18,042","1,113","1,039","23,060","195,001",442,"6,151",820,"2,997",71.65,71," 4,385,910 ",Total,630786,532946,"14,384",750,653,"3,336","73,122",328,"2,983",561,"1,723",84.49,87.08,87.00,Rural,246396,95571,"3,658",363,386,"19,724","121,879",114,"3,168",259,"1,274",38.79,40.68,Urban
15726, Mahbubnagar ,873859,700754,"14,602","1,259","1,395","11,695","136,843",672,"3,060","1,219","2,360",80.19,80," 4,369,295 ",Total,750446,663979,"13,065","1,038","1,180","4,111","61,859",513,"2,026",624,"2,051",88.48,90.60,90.00,Rural,123413,36775,"1,537",221,215,"7,584","74,984",159,"1,034",595,309,29.80,31.88,Urban
15727, Medak ,666764,467370,"10,067","2,590",814,"17,254","163,074",372,"2,919",716,"1,588",70.10,70," 3,333,820 ",Total,511576,429887,"8,434","2,383",529,"4,313","62,237",279,"1,995",465,"1,054",84.03,86.34,86.00,Rural,155188,37483,"1,633",207,285,"12,941","100,837",93,924,251,534,24.15,25.68,Urban
15728, Nalgonda ,875432,590536,"22,154","1,646","1,799","17,815","228,818",672,"7,446",635,"3,911",67.46,67," 4,377,160 ",Total,720569,552357,"17,921","1,321","1,561","7,586","129,220",498,"7,101",298,"2,706",76.66,79.58,79.00,Rural,154863,38179,"4,233",325,238,"10,229","99,598",174,345,337,"1,205",24.65,27.97,Urban
15730, Nizamabad ,590733,371311,"8,355","2,273",809,"16,825","186,740",202,"2,338",573,"1,307",62.86,62," 2,953,665 ",Total,462799,336555,"7,298","2,057",661,"6,319","106,667",155,"1,860",319,908,72.72,74.95,74.00,Rural,127934,34756,"1,057",216,148,"10,506","80,073",47,478,254,399,27.17,28.48,Urban
15731, Prakasam ,857276,533102,"12,315","2,579","1,585","8,100","290,947",327,"4,562",640,"3,119",62.19,62," 4,286,380 ",Total,692542,486599,"10,951","2,418","1,264","3,553","181,401",260,"3,199",456,"2,441",70.26,72.44,72.00,Rural,164734,46503,"1,364",161,321,"4,547","109,546",67,"1,363",184,678,28.23,29.46,Urban
15733, Srikakulam ,689323,488911,"16,609","18,883","1,746","4,967","149,554",136,"4,874","1,406","2,237",70.93,70," 3,446,615 ",Total,580048,457522,"15,213","17,393",933,"1,503","80,718",92,"4,016",855,"1,803",78.88,84.81,84.00,Rural,109275,31389,"1,396","1,490",813,"3,464","68,836",44,858,551,434,28.72,32.61,Urban
15734, Vishakhapatnam ,1126166,558463,"15,872","1,520","9,416","29,696","495,389",457,"9,623","2,041","3,689",49.59,49," 5,630,830 ",Total,583474,483979,"11,879",939,"3,445","2,765","74,371",236,"2,652","1,479","1,729",82.95,85.99,85.00,Rural,542692,74484,"3,993",581,"5,971","26,931","421,018",221,"6,971",562,"1,960",13.72,15.77,Urban
15735, Vizianagaram ,596605,430256,"9,086","1,009","6,465","4,709","140,361",106,"2,360",729,"1,524",72.12,72," 2,983,025 ",Total,475145,398427,"7,972",783,"1,857","1,212","61,047",77,"1,943",675,"1,152",83.85,86.23,86.00,Rural,121460,31829,"1,114",226,"4,608","3,497","79,314",29,417,54,372,26.21,31.15,Urban
15736, Warangal ,888553,606082,"12,069","2,161","1,602","21,958","237,349",373,"3,479",547,"2,933",68.21,68," 4,442,765 ",Total,652254,547465,"10,245","1,562","1,236","3,993","83,018",274,"2,319",353,"1,789",83.93,85.99,85.00,Rural,236299,58617,"1,824",599,366,"17,965","154,331",99,"1,160",194,"1,144",24.81,26.07,Urban
15737, West Godavari ,1075780,571910,"11,255","19,794","2,957","25,397","435,334",221,"3,828","1,152","3,932",53.16,53," 5,378,900 ",Total,870607,527746,"9,734","18,649","1,707","10,249","295,323",156,"3,095",761,"3,187",60.62,64.16,64.00,Rural,205173,44164,"1,521","1,145","1,250","15,148","140,011",65,733,391,745,21.53,23.62,Urban
15972, Balaghat ,394310,357056,"2,183",335,150,"1,931","27,283",77,"4,961",32,302,90.55,90," 1,971,550 ",Total,341221,328483,"1,849",290,54,314,"5,267",65,"4,715",16,168,96.27,96.91,96.00,Rural,"53,089","28,573",334,45,96,"1,617","22,016",12,246,16,134,53.82,54.75,Urban
15973, Barwani ,243061,144360,"61,288","4,153",206,"1,830","30,115",52,654,46,357,59.39,59," 1,215,305 ",Total,205589,132480,"59,584","3,967",72,595,"8,019",48,595,39,190,64.44,95.40,95.00,Rural,"37,472","11,880","1,704",186,134,"1,235","22,096",4,59,7,167,31.70,37.12,Urban
15974, Betul ,327074,261285,"3,029","11,031","1,959","2,211","45,270",87,"1,588",109,505,79.89,79," 1,635,370 ",Total,260878,237800,"2,719","10,797",59,393,"7,259",73,"1,500",27,251,91.15,96.37,96.00,Rural,"66,196","23,485",310,234,"1,900","1,818","38,011",14,88,82,254,35.48,39.29,Urban
15975, Bhind ,298256,171014,"46,013","47,434",68,475,"32,268",91,551,94,248,57.34,57," 1,491,280 ",Total,227645,136734,"42,548","43,800",43,118,"3,662",57,503,25,155,60.06,98.03,98.00,Rural,"70,611","34,280","3,465","3,634",25,357,"28,606",34,48,69,93,48.55,58.73,Urban
15976, Bhopal ,487750,131753,"4,147","6,699",923,"58,933","2,81,442",462,871,316,"2,204",27.01,27," 2,438,750 ",Total,"91,084","75,540","1,663","5,039",23,399,"8,085",26,198,13,98,82.93,90.33,90.00,Rural,396666,"56,213","2,484","1,660",900,"58,534","2,73,357",436,673,303,"2,106",14.17,15.52,Urban
15977, Burhanpur ,144154,"82,695","18,962",282,39,"1,080","40,478",33,260,8,317,57.37,57," 720,770 ",Total,"96,440","65,963","18,465",240,27,280,"11,093",29,159,2,182,68.40,87.82,87.00,Rural,"47,714","16,732",497,42,12,800,"29,385",4,101,6,135,35.07,36.23,Urban
15978, Chhatarpur ,370885,303072,"7,251","22,574",110,670,"36,506",92,128,78,404,81.72,81," 1,854,425 ",Total,299608,265859,"6,451","22,180",36,104,"4,523",75,104,57,219,88.74,98.32,98.00,Rural,"71,277","37,213",800,394,74,566,"31,983",17,24,21,185,52.21,54.02,Urban
15979, Chhindwara ,438389,338853,"6,102","7,148","2,179","7,206","73,284",188,"2,593",92,744,77.30,77," 2,191,945 ",Total,330846,297154,"5,112","6,774",371,906,"17,570",140,"2,467",38,314,89.82,93.53,93.00,Rural,107543,"41,699",990,374,"1,808","6,300","55,714",48,126,54,430,38.77,41.77,Urban
15980, Damoh ,301115,250218,"8,615","17,145",162,"1,016","23,270",69,161,22,437,83.10,83," 1,505,575 ",Total,250346,220365,"8,023","16,804",102,338,"4,268",54,136,7,249,88.02,97.98,97.00,Rural,"50,769","29,853",592,341,60,678,"19,002",15,25,15,188,58.80,60.79,Urban
15981, Datia ,159536,"84,184","4,733","51,478",67,842,"17,555",119,272,99,187,52.77,52," 797,680 ",Total,126467,"70,586","4,244","48,674",48,120,"2,282",60,257,92,104,55.81,97.77,97.00,Rural,"33,069","13,598",489,"2,804",19,722,"15,273",59,15,7,83,41.12,51.16,Urban
15982, Dewas ,304742,207946,"8,389","20,547",283,"3,064","59,521",182,"3,487",130,"1,193",68.24,68," 1,523,710 ",Total,220809,178705,"7,325","19,465",92,501,"10,824",96,"3,270",113,418,80.93,93.16,93.00,Rural,"83,933","29,241","1,064","1,082",191,"2,563","48,697",86,217,17,775,34.84,37.64,Urban
15983, Dhar ,419813,226070,"71,650","34,781",188,"6,874","75,637",315,"3,062",414,822,53.85,53," 2,099,065 ",Total,339844,206067,"70,355","34,087",89,"1,274","24,055",105,"2,959",364,489,60.64,91.50,91.00,Rural,"79,969","20,003","1,295",694,99,"5,600","51,582",210,103,50,333,25.01,27.69,Urban
15984, Dindori ,168999,160281,"1,780","1,426",352,316,"4,576",67,48,11,142,94.84,94," 844,995 ",Total,161808,156694,"1,667","1,384",40,190,"1,631",65,31,10,96,96.84,98.76,98.00,Rural,"7,191","3,587",113,42,312,126,"2,945",2,17,1,46,49.88,56.39,Urban
15985, East Nimar ,265657,173226,"40,887","5,434",182,"2,717","40,893",117,"1,503",154,544,65.21,65," 1,328,285 ",Total,216711,157981,"40,380","5,104",98,653,"10,466",112,"1,461",135,321,72.90,94.00,93.00,Rural,"48,946","15,245",507,330,84,"2,064","30,427",5,42,19,223,31.15,33.07,Urban
